Property ID,Title,URL,Price,TotalPrice,Latitude,Longitude,LatLong,Rating Badge,Rating Description,Number of Reviews,Check-in Date,Check-out Date,Region ID,Destination,Price (top_dp),Currency (top_cur),Room Type,Rate Plan,Neighborhood ID,Privacy Tracking State,Search ID,User Intent,Referrer URL,PWA Timestamp,Sleeps,Bedrooms,Bathrooms
2243665,Resort-Style Ground Floor Suite Heated Pool/Spa 🐢,/2243665?chkin=2024-12-01&chkout=2025-01-31&d1=2024-12-01&d2=2025-01-31&startDate=2024-12-01&endDate=2025-01-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372160719&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=6233839&destination=Southwest+Florida%2C+Florida%2C+United+States+of+America&destType=MARKET&latLong=26.682838%2C-81.795225&privacyTrackingState=CAN_TRACK&searchId=73ffef74-c4d9-4b5b-aa02-3aadfdf3be48&sort=RECOMMENDED&top_dp=353&top_cur=USD&userIntent=&selectedRoomType=65994030&selectedRatePlan=0004cdeb1d6e5baa4b2d916eed2a1b61d6c5&expediaPropertyId=65994030&propertyName=Resort-Style+Ground+Floor+Suite+Heated+Pool%2FSpa+%F0%9F%90%A2,$353 ,"$23,027 ",26.682838,-81.795225,"26.682838,-81.795225",9.8,Exceptional,49,12/1/24,1/31/25,6233839,"Southwest Florida, Florida, United States of America",353,USD,65994030,0004cdeb1d6e5baa4b2d916eed2a1b61d6c5,N/A,CAN_TRACK,73ffef74-c4d9-4b5b-aa02-3aadfdf3be48,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,2,N/A,N/A
7632003ha,"THE BEACH, condo #107, PRIVATE BEACH ",/7632003ha?chkin=2024-12-01&chkout=2025-01-31&d1=2024-12-01&d2=2025-01-31&startDate=2024-12-01&endDate=2025-01-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372160719&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=6233839&destination=Southwest+Florida%2C+Florida%2C+United+States+of+America&destType=MARKET&latLong=26.682838%2C-81.795225&privacyTrackingState=CAN_TRACK&searchId=73ffef74-c4d9-4b5b-aa02-3aadfdf3be48&sort=RECOMMENDED&top_dp=271&top_cur=USD&userIntent=&selectedRoomType=35541645&selectedRatePlan=0000a461719f54c945ecaf2b653be845b8c5&expediaPropertyId=35541645&propertyName=THE+BEACH%2C+condo+%23107%2C+PRIVATE+BEACH+,$277 ,"$17,490 ",26.682838,-81.795225,"26.682838,-81.795225",9.8,Exceptional,58,12/1/24,1/31/25,6233839,"Southwest Florida, Florida, United States of America",271,USD,35541645,0000a461719f54c945ecaf2b653be845b8c5,N/A,CAN_TRACK,73ffef74-c4d9-4b5b-aa02-3aadfdf3be48,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,4,N/A,N/A
514773,Panoramic Ocean View Apartment ,/514773?chkin=2024-12-01&chkout=2025-01-31&d1=2024-12-01&d2=2025-01-31&startDate=2024-12-01&endDate=2025-01-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372160719&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=6233839&destination=Southwest+Florida%2C+Florida%2C+United+States+of+America&destType=MARKET&latLong=26.682838%2C-81.795225&privacyTrackingState=CAN_TRACK&searchId=73ffef74-c4d9-4b5b-aa02-3aadfdf3be48&sort=RECOMMENDED&top_dp=306&top_cur=USD&userIntent=&selectedRoomType=34389500&selectedRatePlan=000414dab620a496435a9359661b64b17a64&expediaPropertyId=34389500&propertyName=Panoramic+Ocean+View+Apartment+,$340 ,"$20,263 ",26.682838,-81.795225,"26.682838,-81.795225",8.8,Excellent,82,12/1/24,1/31/25,6233839,"Southwest Florida, Florida, United States of America",306,USD,34389500,000414dab620a496435a9359661b64b17a64,N/A,CAN_TRACK,73ffef74-c4d9-4b5b-aa02-3aadfdf3be48,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,6,2,2
788159,Spanish Style Home With Private Pool,/788159?chkin=2024-12-01&chkout=2025-01-31&d1=2024-12-01&d2=2025-01-31&startDate=2024-12-01&endDate=2025-01-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372160716&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=6233839&destination=Southwest+Florida%2C+Florida%2C+United+States+of+America&destType=MARKET&latLong=26.682838%2C-81.795225&privacyTrackingState=CAN_TRACK&searchId=73ffef74-c4d9-4b5b-aa02-3aadfdf3be48&sort=RECOMMENDED&top_dp=190&top_cur=USD&userIntent=&selectedRoomType=29687880&selectedRatePlan=000436d787e9504e49c190132ca2f4608346&expediaPropertyId=29687880&propertyName=Spanish+Style+Home+With+Private+Pool,$200 ,"$12,643 ",26.682838,-81.795225,"26.682838,-81.795225",9.8,Exceptional,200,12/1/24,1/31/25,6233839,"Southwest Florida, Florida, United States of America",190,USD,29687880,000436d787e9504e49c190132ca2f4608346,N/A,CAN_TRACK,73ffef74-c4d9-4b5b-aa02-3aadfdf3be48,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,5,2,N/A
3161259,Babcock National Condo Golf Resort,/3161259?chkin=2024-11-01&chkout=2024-12-31&d1=2024-11-01&d2=2024-12-31&startDate=2024-11-01&endDate=2024-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372286189&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&destination=43111+Greenway+Blvd%2C+Punta+Gorda%2C+FL+33982%2C+USA&destType=ADDRESS&latLong=26.7948913%2C-81.7353078&privacyTrackingState=CAN_TRACK&searchId=ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac&sort=RECOMMENDED&top_dp=140&top_cur=USD&userIntent=&selectedRoomType=89988137&selectedRatePlan=0004f1a19f59a00f4c30ad979622ee1a71d3&expediaPropertyId=89988137&propertyName=Babcock+National+Condo+Golf+Resort,$140 ,"$9,338 ",26.7948913,-81.7353078,"26.7948913,-81.7353078",Premier Host,Exceptional,8,11/1/24,12/31/24,N/A,"43111 Greenway Blvd, Punta Gorda, FL 33982, USA",140,USD,89988137,0004f1a19f59a00f4c30ad979622ee1a71d3,N/A,CAN_TRACK,ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,4,2,2
3223730,"613 Babcock Ranch, in Babcock National- chef's dream 2/2, sits on 10th hole",/3223730?chkin=2024-11-01&chkout=2024-12-31&d1=2024-11-01&d2=2024-12-31&startDate=2024-11-01&endDate=2024-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372286189&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&destination=43111+Greenway+Blvd%2C+Punta+Gorda%2C+FL+33982%2C+USA&destType=ADDRESS&latLong=26.7948913%2C-81.7353078&privacyTrackingState=CAN_TRACK&searchId=ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac&sort=RECOMMENDED&top_dp=213&top_cur=USD&userIntent=&selectedRoomType=90948770&selectedRatePlan=000485f35ea8cc2041588dcbe5865005868d&expediaPropertyId=90948770&propertyName=613+Babcock+Ranch%2C+in+Babcock+National-+chef%27s+dream+2%2F2%2C+sits+on+10th+hole,$213 ,"$14,145 ",26.7948913,-81.7353078,"26.7948913,-81.7353078",10,Exceptional,2,11/1/24,12/31/24,N/A,"43111 Greenway Blvd, Punta Gorda, FL 33982, USA",213,USD,90948770,000485f35ea8cc2041588dcbe5865005868d,N/A,CAN_TRACK,ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,4,2,2
2162163,223 Babcock National Condo,/2162163?chkin=2024-11-01&chkout=2024-12-31&d1=2024-11-01&d2=2024-12-31&startDate=2024-11-01&endDate=2024-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372286189&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&destination=43111+Greenway+Blvd%2C+Punta+Gorda%2C+FL+33982%2C+USA&destType=ADDRESS&latLong=26.7948913%2C-81.7353078&privacyTrackingState=CAN_TRACK&searchId=ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac&sort=RECOMMENDED&top_dp=130&top_cur=USD&userIntent=&selectedRoomType=62959506&selectedRatePlan=000456f74e9f39254d4193ada471111ba22b&expediaPropertyId=62959506&propertyName=223+Babcock+National+Condo,$130 ,"$8,980 ",26.7948913,-81.7353078,"26.7948913,-81.7353078",10,Exceptional,1,11/1/24,12/31/24,N/A,"43111 Greenway Blvd, Punta Gorda, FL 33982, USA",130,USD,62959506,000456f74e9f39254d4193ada471111ba22b,N/A,CAN_TRACK,ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,4,2,2
3254219,Estate Home in Babcock National Golf and Country Club - Incredible Home & Golf!,/3254219?chkin=2024-11-01&chkout=2024-12-31&d1=2024-11-01&d2=2024-12-31&startDate=2024-11-01&endDate=2024-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372286188&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&destination=43111+Greenway+Blvd%2C+Punta+Gorda%2C+FL+33982%2C+USA&destType=ADDRESS&latLong=26.7948913%2C-81.7353078&privacyTrackingState=CAN_TRACK&searchId=ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac&sort=RECOMMENDED&top_dp=300&top_cur=USD&userIntent=&selectedRoomType=91306363&selectedRatePlan=00045e8fba990bd64b9180bbdb19abc0385c&expediaPropertyId=91306363&propertyName=Estate+Home+in+Babcock+National+Golf+and+Country+Club+-+Incredible+Home+%26+Golf%21,$300 ,"$19,698 ",26.7948913,-81.7353078,"26.7948913,-81.7353078",N/A,N/A,N/A,11/1/24,12/31/24,N/A,"43111 Greenway Blvd, Punta Gorda, FL 33982, USA",300,USD,91306363,00045e8fba990bd64b9180bbdb19abc0385c,N/A,CAN_TRACK,ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,8,3,3
2564934,Lake View 2 Bedroom Condo Includes Golf!,/2564934?chkin=2024-11-01&chkout=2024-12-31&d1=2024-11-01&d2=2024-12-31&startDate=2024-11-01&endDate=2024-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372286188&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&destination=43111+Greenway+Blvd%2C+Punta+Gorda%2C+FL+33982%2C+USA&destType=ADDRESS&latLong=26.7948913%2C-81.7353078&privacyTrackingState=CAN_TRACK&searchId=ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac&sort=RECOMMENDED&top_dp=168&top_cur=USD&userIntent=&selectedRoomType=73346047&selectedRatePlan=00049676190b6fc0473b9033a2d1c0c08b88&expediaPropertyId=73346047&propertyName=Lake+View+2+Bedroom+Condo+Includes+Golf%21,$168 ,"$11,092 ",26.7948913,-81.7353078,"26.7948913,-81.7353078",10,Exceptional,6,11/1/24,12/31/24,N/A,"43111 Greenway Blvd, Punta Gorda, FL 33982, USA",168,USD,73346047,00049676190b6fc0473b9033a2d1c0c08b88,N/A,CAN_TRACK,ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,6,2,N/A
2686379,Country Quiet Yet Close to Everything !,/2686379?chkin=2024-11-01&chkout=2024-12-31&d1=2024-11-01&d2=2024-12-31&startDate=2024-11-01&endDate=2024-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372286189&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&destination=43111+Greenway+Blvd%2C+Punta+Gorda%2C+FL+33982%2C+USA&destType=ADDRESS&latLong=26.7948913%2C-81.7353078&privacyTrackingState=CAN_TRACK&searchId=ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac&sort=RECOMMENDED&top_dp=77&top_cur=USD&userIntent=&selectedRoomType=76025820&selectedRatePlan=000498c8f2a33f1a4833a183d92a18e4f0a6&expediaPropertyId=76025820&propertyName=Country+Quiet+Yet+Close+to+Everything+%21,$91 ,"$5,133 ",26.7948913,-81.7353078,"26.7948913,-81.7353078",10,Exceptional,16,11/1/24,12/31/24,N/A,"43111 Greenway Blvd, Punta Gorda, FL 33982, USA",77,USD,76025820,000498c8f2a33f1a4833a183d92a18e4f0a6,N/A,CAN_TRACK,ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,4,2,N/A
2508220,Spacious 2/2 Golf Condo in Babcock National Golf and Country Club,/2508220?chkin=2024-11-01&chkout=2024-12-31&d1=2024-11-01&d2=2024-12-31&startDate=2024-11-01&endDate=2024-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372286188&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&destination=43111+Greenway+Blvd%2C+Punta+Gorda%2C+FL+33982%2C+USA&destType=ADDRESS&latLong=26.7948913%2C-81.7353078&privacyTrackingState=CAN_TRACK&searchId=ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac&sort=RECOMMENDED&top_dp=185&top_cur=USD&userIntent=&selectedRoomType=71944981&selectedRatePlan=00045747c6f4598f4e77ad7305470cf3629d&expediaPropertyId=71944981&propertyName=Spacious+2%2F2+Golf+Condo+in+Babcock+National+Golf+and+Country+Club,$185 ,"$12,052 ",26.7948913,-81.7353078,"26.7948913,-81.7353078",7.4,Good,3,11/1/24,12/31/24,N/A,"43111 Greenway Blvd, Punta Gorda, FL 33982, USA",185,USD,71944981,00045747c6f4598f4e77ad7305470cf3629d,N/A,CAN_TRACK,ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,4,2,2
2279426,228 Babcock National Condo,/2279426?chkin=2024-11-01&chkout=2024-12-31&d1=2024-11-01&d2=2024-12-31&startDate=2024-11-01&endDate=2024-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372286190&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&destination=43111+Greenway+Blvd%2C+Punta+Gorda%2C+FL+33982%2C+USA&destType=ADDRESS&latLong=26.7948913%2C-81.7353078&privacyTrackingState=CAN_TRACK&searchId=ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac&sort=RECOMMENDED&top_dp=136&top_cur=USD&userIntent=&selectedRoomType=66822665&selectedRatePlan=0004145639d02f9f40e48025304c94a4522e&expediaPropertyId=66822665&propertyName=228+Babcock+National+Condo,$136 ,"$9,354 ",26.7948913,-81.7353078,"26.7948913,-81.7353078",N/A,N/A,N/A,11/1/24,12/31/24,N/A,"43111 Greenway Blvd, Punta Gorda, FL 33982, USA",136,USD,66822665,0004145639d02f9f40e48025304c94a4522e,N/A,CAN_TRACK,ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,6,3,2
3580406,Babcock National Condo Golf Resort Top Floor,/3580406?chkin=2024-11-01&chkout=2024-12-31&d1=2024-11-01&d2=2024-12-31&startDate=2024-11-01&endDate=2024-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372286192&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&destination=43111+Greenway+Blvd%2C+Punta+Gorda%2C+FL+33982%2C+USA&destType=ADDRESS&latLong=26.7948913%2C-81.7353078&privacyTrackingState=CAN_TRACK&searchId=ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac&sort=RECOMMENDED&top_dp=190&top_cur=USD&userIntent=&selectedRoomType=96975916&selectedRatePlan=0004b14d161f1d1f424fa65f116e250476f7&expediaPropertyId=96975916&propertyName=Babcock+National+Condo+Golf+Resort+Top+Floor,$190 ,"$12,562 ",26.7948913,-81.7353078,"26.7948913,-81.7353078",10,Exceptional,1,11/1/24,12/31/24,N/A,"43111 Greenway Blvd, Punta Gorda, FL 33982, USA",190,USD,96975916,0004b14d161f1d1f424fa65f116e250476f7,N/A,CAN_TRACK,ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,4,2,2
3718332,1823 Babcock Ranch National Condo- ALL THE AMENITIES YOU CAN EVER WANT,/3718332?chkin=2024-11-01&chkout=2024-12-31&d1=2024-11-01&d2=2024-12-31&startDate=2024-11-01&endDate=2024-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1721372286189&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&destination=43111+Greenway+Blvd%2C+Punta+Gorda%2C+FL+33982%2C+USA&destType=ADDRESS&latLong=26.7948913%2C-81.7353078&privacyTrackingState=CAN_TRACK&searchId=ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac&sort=RECOMMENDED&top_dp=145&top_cur=USD&userIntent=&selectedRoomType=100467508&selectedRatePlan=00040482947b31b64a9c87a4155ef96e3aa9&expediaPropertyId=100467508&propertyName=1823+Babcock+Ranch+National+Condo-+ALL+THE+AMENITIES+YOU+CAN+EVER+WANT,$145 ,"$9,794 ",26.7948913,-81.7353078,"26.7948913,-81.7353078",10,Exceptional,2,11/1/24,12/31/24,N/A,"43111 Greenway Blvd, Punta Gorda, FL 33982, USA",145,USD,100467508,00040482947b31b64a9c87a4155ef96e3aa9,N/A,CAN_TRACK,ad9b221a-91ee-4fe8-b7e2-ca38cee5d4ac,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,4,2,2
2394395,Naples' Stylish Unit w/ Shuttle to the Beach and Outdoor Pool | Free Parking,/2394395?chkin=2025-01-31&chkout=2025-02-01&d1=2025-01-31&d2=2025-02-01&startDate=2025-01-31&endDate=2025-02-01&x_pwa=1&rfrr=HSR&pwa_ts=1721372571463&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=602724&destination=Naples%2C+Florida%2C+United+States+of+America&destType=MARKET&neighborhoodId=6337315&latLong=26.141261%2C-81.794586&privacyTrackingState=CAN_TRACK&searchId=08c6302d-4f9b-4ce7-96e4-364595933872&sort=RECOMMENDED&top_dp=362&top_cur=USD&userIntent=&selectedRoomType=69761241&selectedRatePlan=00042dee1521a38e49018a566a208a5644c6&expediaPropertyId=69761241&propertyName=Naples%27+Stylish+Unit+w%2F+Shuttle+to+the+Beach+and+Outdoor+Pool+%7C+Free+Parking,$362 ,$403 ,26.141261,-81.794586,"26.141261,-81.794586",10,Exceptional,5,1/31/25,2/1/25,602724,"Naples, Florida, United States of America",362,USD,69761241,00042dee1521a38e49018a566a208a5644c6,6337315,CAN_TRACK,08c6302d-4f9b-4ce7-96e4-364595933872,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,2,N/A,N/A
432668,"BEST LOCATION IN Naples! 300 steps to white sand beaches. All new!!!
",/432668?chkin=2025-01-31&chkout=2025-02-01&d1=2025-01-31&d2=2025-02-01&startDate=2025-01-31&endDate=2025-02-01&x_pwa=1&rfrr=HSR&pwa_ts=1721372571463&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=602724&destination=Naples%2C+Florida%2C+United+States+of+America&destType=MARKET&neighborhoodId=6337317&latLong=26.141261%2C-81.794586&privacyTrackingState=CAN_TRACK&searchId=08c6302d-4f9b-4ce7-96e4-364595933872&sort=RECOMMENDED&top_dp=515&top_cur=USD&userIntent=&selectedRoomType=19824651&selectedRatePlan=00040499dc39036048308abbff7f54277eb0&expediaPropertyId=19824651&propertyName=BEST+LOCATION+IN+Naples%21+300+steps+to+white+sand+beaches.+All+new%21%21%21%0A,$515 ,$835 ,26.141261,-81.794586,"26.141261,-81.794586",Premier Host,Exceptional,159,1/31/25,2/1/25,602724,"Naples, Florida, United States of America",515,USD,19824651,00040499dc39036048308abbff7f54277eb0,6337317,CAN_TRACK,08c6302d-4f9b-4ce7-96e4-364595933872,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,4,2,2
3954951,2BD Cozy Naples Home by the water ,/3954951?chkin=2025-01-31&chkout=2025-02-01&d1=2025-01-31&d2=2025-02-01&startDate=2025-01-31&endDate=2025-02-01&x_pwa=1&rfrr=HSR&pwa_ts=1721372571463&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=602724&destination=Naples%2C+Florida%2C+United+States+of+America&destType=MARKET&latLong=26.141261%2C-81.794586&privacyTrackingState=CAN_TRACK&searchId=08c6302d-4f9b-4ce7-96e4-364595933872&sort=RECOMMENDED&top_dp=484&top_cur=USD&userIntent=&selectedRoomType=104078945&selectedRatePlan=0004053766ee49f341dfaff0e31c44a80eb9&expediaPropertyId=104078945&propertyName=2BD+Cozy+Naples+Home+by+the+water+,$484 ,$716 ,26.141261,-81.794586,"26.141261,-81.794586",N/A,N/A,N/A,1/31/25,2/1/25,602724,"Naples, Florida, United States of America",484,USD,104078945,0004053766ee49f341dfaff0e31c44a80eb9,N/A,CAN_TRACK,08c6302d-4f9b-4ce7-96e4-364595933872,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,7,2,2
3316012,Sea Gem 803,/3316012?chkin=2025-01-31&chkout=2025-02-01&d1=2025-01-31&d2=2025-02-01&startDate=2025-01-31&endDate=2025-02-01&x_pwa=1&rfrr=HSR&pwa_ts=1721372571462&referrerUrl=aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo&useRewards=true&adults=2&regionId=602724&destination=Naples%2C+Florida%2C+United+States+of+America&destType=MARKET&neighborhoodId=6337317&latLong=26.141261%2C-81.794586&privacyTrackingState=CAN_TRACK&searchId=08c6302d-4f9b-4ce7-96e4-364595933872&sort=RECOMMENDED&top_dp=378&top_cur=USD&userIntent=&selectedRoomType=92175951&selectedRatePlan=0004aa8e2bac9d2d4ea5a63092a5a4b26991&expediaPropertyId=92175951&propertyName=Sea+Gem+803,$378 ,$653 ,26.141261,-81.794586,"26.141261,-81.794586",8,Very Good,2,1/31/25,2/1/25,602724,"Naples, Florida, United States of America",378,USD,92175951,0004aa8e2bac9d2d4ea5a63092a5a4b26991,6337317,CAN_TRACK,08c6302d-4f9b-4ce7-96e4-364595933872,N/A,aHR0cHM6Ly93d3cudnJiby5jb20vSG90ZWwtU2VhcmNo,1.72137E+12,6,2,N/A
